studnr_a;result;cohort;cohort_blok;cohort_jaar;vooropl_type;profiel;vooropl_profiel;w1_prac;w2_prac;w3_prac;w4_prac;w5_prac;w6_prac;w1_quiz;w2_quiz;w3_quiz;w4_quiz;w5_quiz;w6_quiz;w7_oefen_toets;Category_total;CorrectUnassigned;IncorrectUnassigned;W1_MMLAttemps;W1_MMLMastery;W2_MMLAttemps;W2_MMLMastery;W3_MMLAttemps;W3_MMLMastery;W4_MMLAttemps;W4_MMLMastery;W5_MMLAttemps;W5_MMLMastery;W6_MMLAttemps;W6_MMLMastery;W8_MMLAttemps;W8_MMLMastery;Course;complete;Hoursviewed
702502;9,5;14151;14151;2014;5;0;50;1;1;1;1;1;1;6,67;6;5,21;9,5;0;8,59;0;0;216;2;33;88,88888889;104;100;104;100;64;100;52;100;79;100;6;100; ; ; 
702507;5;14151;14151;2014;1;2;12;1;0;0;1;1;1;0;0;0;0;0;0;0;0;212;5;46;77,77777778;99;100;86;100;40;100;37;100;63;97,77777778;5;100; ; ; 
702574;10;14151;14151;2014;3;5;35;1;1;1;1;1;1;7,78;8;7;7;0;6,92;0;0;220;0;34;100;115;100;104;100;54;100;65;100;140;100;7;100; ; ; 
702588;9;14151;14151;2014;4;0;40;1;0;0;0;1;0;6,67;9;8,5;9,5;70;7,31;0;0;225;0;44;100;91;100;87;100;55;100;94;100;123;100;5;100; ; ; 
702695;7,5;14151;14151;2014;1;2;12;1;1;1;1;1;1;10;6;8,71;8;0;7,05;0;0;223;1;47;100;136;100;89;100;46;100;56;100;98;100;16;100; ; ; 
702742;4;14152;14152;2014;1;6;16;1;1;1;1;0;0;8,89;4;6,5;9;0;8,59;0;0;204;1;47;100;100;100;109;100;30;100;32;100;73;100;0;0; ; ; 
702955;8,5;14151;14151;2014;5;0;50;1;1;1;1;1;1;5,56;7;6,5;3;0;0;0;0;220;0;31;77,77777778;97;98,14814815;79;100;28;100;32;100;64;100;7;100; ; ; 
702987;10;14151;14151;2014;1;6;16;1;1;1;1;1;1;7,78;9;8;7,5;0;7,31;0;0;220;2;51;88,88888889;156;100;139;100;101;100;57;100;109;100;9;100; ; ; 
703009;7;14151;14151;2014;5;0;50;1;1;1;1;1;1;6,67;1;5;1;0;7,69;0;0;196;13;48;94,44444444;134;100;88;100;64;100;39;86,95652174;79;91,11111111;9;100; ; ; 
703054;7;14151;14151;2014;1;1;11;0;0;0;0;1;1;7,78;8;10;7;80;9,36;0;0;221;0;39;77,77777778;85;100;70;100;44;100;37;100;77;100;5;100; ; ; 
703116;7,5;14151;14151;2014;1;5;15;1;1;1;1;1;1;2,22;3;6,5;5;0;1,67;0;0;216;1;26;77,77777778;125;100;169;100;140;100;80;100;116;100;13;100; ; ; 
703135;10;14151;14151;2014;1;6;16;1;1;1;1;1;1;8,89;9;8;10;0;8,85;0;0;220;0;28;100;96;100;83;100;49;100;81;100;93;100;5;100; ; ; 
703142;10;14151;14151;2014;1;2;12;1;1;1;1;1;1;8,89;9;10;10;0;9,23;0;0;220;0;48;100;79;100;88;100;48;100;42;100;94;100;8;100; ; ; 
703161;5,5;14151;14151;2014;1;5;15;1;1;1;1;1;1;0;0;6,5;0;0;6,92;0;0;216;3;35;100;108;100;129;100;108;100;62;95,65217391;142;100;20;100; ; ; 
703167;10;14151;14151;2014;1;4;14;1;1;1;1;1;1;7,78;9;8;7,5;0;9,62;0;0;221;3;35;94,44444444;75;100;64;100;38;100;59;100;74;100;8;100; ; ; 
703190;10;14151;14151;2014;1;4;14;1;1;1;1;1;1;6,67;9;8;0;0;8,46;0;0;216;0;31;77,77777778;145;100;91;100;23;100;31;100;101;100;6;100; ; ; 
703191;9;14151;14151;2014;1;4;14;1;1;1;1;1;1;7,78;9;4;0;0;2,82;0;0;6;1;13;38,88888889;0;0;0;0;0;0;0;0;0;0;0;0; ; ; 
703238;7,5;14151;14151;2014;3;3;33;1;1;1;1;1;1;5,56;9;8;6;40;5,77;0;0;218;2;62;100;127;100;94;100;61;100;68;100;117;100;13;100; ; ; 
703302;5,5;14151;14151;2014;1;5;15;0;0;0;0;0;0;6,67;2;3,96;2,5;10;3,85;0;0;64;29;36;100;21;11,11111111;26;58,13953488;11;40,90909091;27;82,60869565;17;35,55555556;0;0; ; ; 
703303;10;14151;14151;2014;2;6;26;1;1;1;1;1;1;10;9;10;9,5;100;10;0;0;215;1;23;88,88888889;77;100;60;100;52;100;42;91,30434783;67;100;8;100; ; ; 
703346;9;14151;14151;2014;3;7;37;1;1;1;1;1;1;10;10;9;10;0;9,74;0;0;220;0;33;100;87;100;72;100;37;100;40;100;89;100;14;100; ; ; 
703385;10;14151;14151;2014;1;2;12;0;1;1;1;1;1;8,89;9;9;6;0;9,62;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
703409;5,5;14151;14151;2014;3;2;32;1;1;1;1;1;1;6,67;5;7;6,5;0;6,15;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
703441;9;14151;14151;2014;1;2;12;1;1;1;1;1;1;8,89;9;10;7,5;0;10;0;0;225;0;30;100;86;100;68;100;37;100;42;100;68;100;5;100; ; ; 
703476;7;14151;14151;2014;1;5;15;0;0;0;0;0;0;8,89;5;6;6,5;10;4,23;0;0;215;3;44;88,88888889;121;100;102;100;45;100;40;100;98;100;5;100; ; ; 
703545;2,5;14151;14151;2014;1;6;16;1;0;0;0;0;0;10;0;0;0;0;0;0;0;149;1;42;100;120;100;156;100;86;100;68;56,52173913;0;0;0;0; ; ; 
703566;4;14151;14151;2014;2;4;24;1;0;0;0;0;0;10;7;8,5;0;0;5,77;0;0;27;2;60;100;23;20,37037037;0;0;0;0;0;0;0;0;0;0; ; ; 
703595;9;14151;14151;2014;1;1;11;0;0;0;0;0;0;8,89;6;3,86;6,5;90;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
703602;9,8;14151;14151;2014;1;5;15;1;1;1;1;1;1;7,78;8;7,86;7;0;6,28;0;0;225;0;30;100;102;100;70;100;52;100;41;100;93;100;9;100; ; ; 
703663;9,5;14151;14151;2014;4;0;40;1;1;1;1;1;1;0;0;5,86;4,5;0;0;0;0;218;2;44;100;84;100;44;100;27;100;39;100;82;100;11;100; ; ; 
703740;5;14152;14152;2014;3;9;39;1;1;1;1;1;0;5,56;5;5,29;9,5;0;5,51;0;0;205;0;60;100;139;100;69;100;40;100;46;100;73;100;0;0; ; ; 
703841;9,5;14151;14151;2014;3;9;39;1;1;1;1;1;1;10;8;8,5;8;0;7,44;0;0;214;2;26;77,77777778;95;100;66;100;52;100;70;100;104;100;6;100; ; ; 
703919;4;14151;14151;2014;1;2;12;1;1;1;1;1;1;10;9;7,5;8,5;0;6,15;0;0;225;0;67;100;138;100;161;100;66;100;48;100;119;100;5;100; ; ; 
703958;3,5;14151;14151;2014;1;6;16;1;1;1;1;1;1;6,67;3;4,32;0;0;4,74;0;0;213;6;66;88,88888889;116;100;83;100;36;100;48;100;76;100;5;100; ; ; 
704022;9;14151;14151;2014;1;2;12;1;1;1;1;1;1;8,89;5;7;5;0;8,08;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
704123;8,5;14151;14151;2014;1;5;15;1;1;1;1;1;1;8,89;7;4,5;2;0;6,28;0;0;220;1;36;100;126;100;69;100;42;100;36;100;64;100;5;100; ; ; 
704144;9;14151;14151;2014;3;9;39;1;1;1;1;1;1;7,78;9;7,86;7,5;0;8,85;0;0;192;1;26;88,88888889;79;100;76;100;47;100;74;100;55;77,77777778;0;0; ; ; 
704233;5;14151;14151;2014;1;4;14;0;1;1;1;1;1;7,78;10;7;7;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
704297;4;14152;14152;2014;1;5;15;0;0;1;1;0;0;3,33;1;2,18;0;0;0;0;0;39;0;45;100;39;38,88888889;0;0;0;0;0;0;0;0;0;0; ; ; 
704299;7,5;14151;14151;2014;3;3;33;1;1;1;1;1;1;7,78;8;7;8,5;0;7,95;0;0;217;1;33;88,88888889;94;100;86;100;74;100;72;100;92;100;5;100; ; ; 
704370;8,5;14151;14151;2014;1;4;14;1;1;1;1;1;1;8,89;8;8;10;0;9,36;0;0;225;0;32;100;82;100;80;100;50;100;39;100;94;100;5;100; ; ; 
704391;8,5;14151;14151;2014;1;2;12;1;1;1;1;1;1;8,89;10;7;10;0;9,36;0;0;220;0;49;100;80;100;68;100;57;100;65;100;91;100;7;100; ; ; 
704404;7;14151;14151;2014;3;2;32;1;1;1;1;1;0;10;10;8,5;8;0;8,46;0;0;213;1;37;100;94;100;136;100;84;100;72;100;130;100;8;100; ; ; 
704441;7;14151;14151;2014;3;9;39;1;1;1;1;1;1;10;8;6;7,5;60;8,46;0;0;196;1;26;77,77777778;89;100;71;100;46;81,81818182;17;34,7826087;104;100;8;100; ; ; 
704623;0;14152;14152;2014;1;2;12;1;1;0;1;0;0;7,78;4;0;0;0;8,08;0;0;205;0;57;100;63;100;43;100;23;100;23;100;46;100;0;0; ; ; 
704657;4,5;14151;14151;2014;3;2;32;0;0;0;0;0;0;6,67;5;4,86;5,5;10;5;0;0;197;10;68;100;137;98,14814815;186;100;95;86,36363636;91;82,60869565;108;88,88888889;17;100; ; ; 
704664;4;14151;14151;2014;1;6;16;1;1;1;1;1;1;10;9;5,21;6;0;3,46;0;0;152;0;28;100;86;100;83;100;35;100;18;65,2173913;0;0;0;0; ; ; 
704772;5,5;14151;14151;2014;1;4;14;1;1;1;1;1;1;6,67;7;10;7,5;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
704798;0;14151;14151;2014;1;5;15;1;1;1;1;1;0;8,89;10;8,5;10;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
704808;8;14151;14151;2014;3;2;32;1;1;1;1;1;1;8,89;2;5,86;4,5;0;2,31;0;0;220;0;46;100;146;100;108;100;48;100;37;100;70;100;5;100; ; ; 
704896;3,5;14152;14152;2014;6;0;60;1;1;1;1;0;0;7,78;5;6;8,5;0;0;0;0;181;0;49;100;193;100;165;100;38;100;63;100;36;46,66666667;0;0; ; ; 
704924;10;14151;14151;2014;1;5;15;1;1;1;1;1;1;8,89;9;7;8;0;5,9;0;0;201;0;53;100;132;100;74;100;49;100;56;100;110;91,11111111;0;0; ; ; 
704943;10;14151;14151;2014;1;6;16;1;1;1;1;1;1;8,89;10;8;6;0;8,59;0;0;222;3;33;100;81;100;56;100;48;100;45;100;80;100;8;100; ; ; 
704944;4;14151;14151;2014;1;6;16;1;1;1;1;1;1;7,78;2;3,21;9;0;4,62;0;0;154;66;78;100;243;100;307;100;190;100;246;100;256;100;17;100; ; ; 
704946;5,5;14151;14151;2014;3;9;39;1;1;1;1;1;1;7,78;6;7;7,5;0;8,59;0;0;220;0;37;100;113;100;79;100;46;100;55;100;110;100;8;100; ; ; 
704947;0;14152;14152;2014;1;3;13; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; 
704950;0;14151;14151;2014;1;2;12;1;1;1;1;1;0;10;6;4,36;8;0;1,92;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
704952;9;14151;14151;2014;1;4;14;1;0;0;0;1;0;10;8;7;10;100;9,36;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
704964;4;14151;14151;2014;1;4;14;1;1;1;1;1;1;8,89;8;6,21;7;0;4,23;0;0;220;0;46;100;146;100;108;100;48;100;37;100;70;100;5;100; ; ; 
704981;8,5;14151;14151;2014;1;5;15;1;1;1;1;1;1;10;6;4,36;4,5;0;6,28;0;0;220;0;35;100;133;100;100;100;72;100;58;100;138;100;11;100; ; ; 
705032;8;14151;14151;2014;3;9;39;1;1;1;1;1;1;7,78;8;9,5;8,5;0;8,59;0;0;220;0;48;100;171;100;129;100;78;100;58;100;140;100;10;100; ; ; 
705045;9,5;14151;14151;2014;3;2;32;1;1;1;1;1;1;10;10;10;10;70;10;0;0;220;0;25;100;73;100;51;100;25;100;32;100;63;100;6;100; ; ; 
705047;4,5;14152;14152;2014;6;0;60;1;1;1;1;1;0;0;10;5,07;3;0;0;0;0;133;0;36;100;125;100;166;100;70;81,81818182;0;0;0;0;0;0; ; ; 
705069;8;14151;14151;2014;1;6;16;0;0;0;0;0;0;7,78;6;8,5;6;40;7,05;0;0;220;0;61;100;138;100;125;100;69;100;78;100;153;100;13;100; ; ; 
705080;9;14151;14151;2014;3;3;33;1;1;1;1;1;1;10;9;4,75;0;70;6,15;0;0;225;0;45;100;123;100;93;100;59;100;64;100;118;100;9;100; ; ; 
705108;0;14151;14151;2014;1;2;12;1;1;1;1;1;0;6,67;4;4,71;1;0;0;0;0;165;8;60;88,88888889;76;96,2962963;87;100;41;100;40;100;62;37,77777778;0;0; ; ; 
705170;1;14151;14151;2014;1;5;15;1;1;1;1;1;1;10;9;5;7;60;5,38;0;0;205;12;38;100;116;100;88;95,34883721;43;100;41;100;90;97,77777778;11;100; ; ; 
705214;10;14151;14151;2014;1;5;15;1;1;1;1;1;1;8,89;5;6;7;0;7,69;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
705254;0;14151;14151;2014;2;5;25;1;1;1;1;0;0;8,89;4;3,96;4;0;4,62;0;0;211;6;27;94,44444444;104;100;82;100;42;100;33;91,30434783;67;100;5;100; ; ; 
705316;8,5;14151;14151;2014;3;3;33;1;1;1;1;1;1;6,67;9;5;10;0;8,46;0;0;210;10;37;100;113;100;115;100;99;100;72;100;94;100;6;100; ; ; 
705338;5,5;14151;14151;2014;1;2;12;1;1;1;1;1;1;6,67;4;0;0;0;0;0;0;157;3;28;100;146;100;76;100;28;100;43;95,65217391;0;0;0;0; ; ; 
705414;10;14152;14152;2014;1;6;16;1;1;1;1;0;0;6,67;4;6;9;0;7,05;0;0;204;1;31;100;82;100;69;100;31;100;43;100;55;100;0;0; ; ; 
705518;4;14152;14152;2014;1;5;15;0;1;1;1;0;0;6,67;9;4,71;4,5;0;3,21;0;0;74;0;21;88,88888889;64;62,96296296;6;9,302325581;0;0;4;8,695652174;53;40;0;0; ; ; 
705527;0;14152;14152;2014;1;4;14;1;1;1;1;0;0;10;5;8;8;0;8,59;0;0;161;0;30;100;64;100;87;100;25;100;42;100;1;2,222222222;0;0; ; ; 
705558;9,5;14151;14151;2014;1;5;15;1;1;1;1;1;1;5,56;6;7,5;7;0;5,77;0;0;224;0;34;100;85;100;80;100;44;100;61;100;115;100;12;100; ; ; 
705622;8,5;14151;14151;2014;2;6;26;1;1;1;1;1;1;8,89;5;2,21;1,5;0;0;0;0;220;0;34;100;110;100;70;100;28;100;26;100;75;100;7;100; ; ; 
705625;8;14152;14152;2014;3;2;32;1;1;1;1;0;0;8,89;7;6,5;8;0;8,08;0;0;135;1;43;100;98;100;60;100;28;95,45454545;0;0;0;0;0;0; ; ; 
705664;4,5;14151;14151;2014;3;3;33;1;1;1;1;1;1;5,56;7;5,21;5;0;6,92;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
705729;8;14151;14151;2014;1;4;14;1;1;1;1;1;1;10;7;6,5;6,5;60;5,9;0;0;191;7;31;100;85;100;85;100;71;100;36;65,2173913;116;93,33333333;4;60; ; ; 
705743;0;14151;14151;2014;6;0;60;1;0;0;0;0;0;0;0;8;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
705877;6,5;14151;14151;2014;1;2;12;1;1;1;1;1;1;7,78;8;3,5;7;0;0;0;0;171;5;66;100;143;94,44444444;58;76,74418605;42;54,54545455;42;78,26086957;37;64,44444444;5;100; ; ; 
705973;7,5;14151;14151;2014;1;6;16;0;0;0;0;1;1;7,78;6;7,5;6;10;8,59;0;0;188;14;32;77,77777778;96;94,44444444;90;88,37209302;53;95,45454545;52;95,65217391;105;93,33333333;13;100; ; ; 
705974;10;14151;14151;2014;1;4;14;1;1;0;0;0;0;7,78;0;7;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
706092;0;14151;14151;2014;3;3;33;1;1;1;1;1;1;6,67;6;5,71;6;0;6,92;0;0;224;1;36;100;128;100;51;100;30;100;71;100;53;100;5;100; ; ; 
706122;4;14151;14151;2014;1;5;15;1;1;1;1;1;1;10;2;4,57;2;0;8,08;0;0;213;6;43;88,88888889;92;100;65;100;29;100;34;100;65;100;5;100; ; ; 
706147;8,5;14151;14151;2014;1;4;14;1;1;1;1;1;1;7,78;0;7,86;7;0;4,74;0;0;153;8;35;100;101;100;81;97,6744186;41;72,72727273;32;56,52173913;34;40;0;0; ; ; 
706183;9;14151;14151;2014;1;2;12;1;1;1;1;1;1;10;7;7,86;9;0;8,59;0;0;225;0;29;100;82;100;83;100;47;100;60;100;95;100;9;100; ; ; 
706221;3,5;14151;14151;2014;1;2;12;1;1;1;1;1;1;7,78;7;4,36;8;0;7,69;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
706232;0;14151;14151;2014;1;6;16;0;0;0;0;0;0;7,78;0;0;4;0;0;0;0;204;1;62;100;102;100;58;100;28;100;51;100;58;100;0;0; ; ; 
706251;0;14151;14151;2014;3;3;33;1;1;1;1;1;1;4,44;3;5,21;6;0;0;0;0;46;0;23;77,77777778;15;20,37037037;32;48,8372093;0;0;0;0;0;0;0;0; ; ; 
706258;5;14151;14151;2014;1;6;16;1;1;1;1;1;1;8,89;8;9,71;0;60;6,92;0;0;194;2;40;100;128;100;100;100;54;100;41;82,60869565;76;71,11111111;8;100; ; ; 
706286;4;14151;14151;2014;1;5;15;1;1;1;1;1;1;7,78;6;8,21;8;0;7,05;0;0;205;10;52;100;125;94,44444444;166;100;80;100;78;100;105;95,55555556;15;100; ; ; 
706320;4;14152;14152;2014;3;2;32;1;1;1;1;1;0;4,44;5;1,21;6;0;3,85;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
706377;6;14151;14151;2014;3;3;33;1;1;1;1;1;1;8,89;10;7;9;0;8,46;0;0;225;0;36;100;119;100;116;100;64;100;85;100;176;100;13;100; ; ; 
706404;8;14151;14151;2014;1;2;12;1;1;1;1;1;1;10;6;6,5;8,5;0;5,51;0;0;225;0;42;100;92;100;81;100;41;100;54;100;90;100;15;100; ; ; 
706468;4;14151;14151;2014;3;7;37;0;0;0;0;1;1;0;8;5,07;3,5;80;7,82;0;0;6;0;7;33,33333333;0;0;0;0;0;0;0;0;0;0;0;0; ; ; 
706562;6,5;14151;14151;2014;3;2;32;1;1;1;1;1;1;6,67;9;8,5;8,5;70;9,36;0;0;220;0;81;100;168;100;145;100;71;100;74;100;104;100;8;100; ; ; 
706686;10;14151;14151;2014;3;2;32;1;1;1;1;1;1;8,89;8;8,5;7,5;0;7,05;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
706690;4;14151;14151;2014;1;4;14;1;1;1;1;1;1;8,89;8;10;4;0;5,51;0;0;99;5;0;0;14;12,96296296;5;9,302325581;17;31,81818182;48;100;66;95,55555556;5;100; ; ; 
706744;4;14152;14152;2014;1;4;14;1;1;1;1;1;0;8,89;3;5,07;6;0;0,9;0;0;205;0;131;100;97;100;106;100;37;100;45;100;71;100;0;0; ; ; 
706877;0;14152;14152;2014;1;5;15;1;1;0;0;0;0;7,78;1;0,93;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
706881;0;14151;14151;2014;1;4;14;1;1;0;1;0;0;7,78;6;8,5;10;0;1,54;0;0;126;37;33;77,77777778;100;100;55;100;22;100;26;100;9;15,55555556;0;0; ; ; 
706894;6,8;14151;14151;2014;3;3;33;1;0;0;0;0;0;0;0;0;0;0;0;0;0;192;1;33;77,77777778;93;100;81;100;46;100;19;65,2173913;60;66,66666667;14;100; ; ; 
706977;6;14151;14151;2014;3;9;39;1;1;1;1;1;1;0;0;4,5;0;0;0;0;0;200;0;63;100;117;100;117;100;68;100;69;100;97;88,88888889;0;0; ; ; 
706989;5;14152;14152;2014;3;2;32;1;1;1;1;0;0;8,89;2;3,71;0;0;0;0;0;78;9;40;100;69;38,88888889;74;93,02325581;14;31,81818182;1;4,347826087;0;0;0;0; ; ; 
707029;8;14152;14152;2014;3;9;39;1;1;1;0;0;0;7,78;4;0;0;0;0;0;0;25;0;43;100;18;12,96296296;0;0;0;0;0;0;0;0;0;0; ; ; 
707045;10;14151;14151;2014;1;5;15;1;1;1;1;1;1;10;9;8,5;10;100;9,74;0;0;225;0;30;100;87;100;67;100;46;100;59;100;94;100;12;100; ; ; 
707089;4;14151;14151;2014;3;2;32;1;1;1;1;1;1;3,33;2;6,5;4,5;0;3,97;0;0;216;0;33;77,77777778;144;100;142;100;80;100;72;100;173;100;8;100; ; ; 
707129;0;14151;14151;2014;3;9;39;1;1;1;1;1;1;8,89;9;10;8,5;0;10;0;0;225;0;32;100;76;100;69;100;84;100;63;100;111;100;10;100; ; ; 
707133;4;14151;14151;2014;1;2;12;1;1;1;1;1;1;8,89;7;6,5;7,5;0;6,92;0;0;209;11;53;100;86;100;70;100;31;100;44;100;69;100;5;100; ; ; 
707149;8,5;14151;14151;2014;1;3;13;1;1;1;1;1;1;8,89;6;8,5;9;0;8,59;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
707181;4;14151;14151;2014;3;2;32;1;1;1;1;1;0;7,78;10;7,86;10;0;9,23;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
707293;9;14151;14151;2014;4;0;40;0;0;0;0;1;1;8,89;10;5,71;9;80;7,69;0;0;220;0;23;100;85;100;52;100;24;100;30;100;78;100;6;100; ; ; 
707402;8,8;14152;14152;2014;1;2;12;1;1;1;0;0;0;6,67;7;5,71;5;0;5,38;0;0;141;3;31;77,77777778;123;94,44444444;95;100;33;100;21;60,86956522;0;0;0;0; ; ; 
707430;0;14151;14151;2014;3;2;32;1;1;1;1;1;0;7,78;4;9,57;8;60;0;0;0;125;4;77;88,88888889;180;100;197;97,6744186;92;59,09090909;7;17,39130435;0;0;0;0; ; ; 
707502;4;14151;14151;2014;3;9;39;1;0;1;1;1;1;5,56;0;3;1;0;3,21;0;0;148;6;26;88,88888889;111;100;66;95,34883721;34;100;28;86,95652174;0;0;0;0; ; ; 
707659;10;14151;14151;2014;3;9;39;1;1;1;1;0;0;10;9;0;0;0;0;0;0;163;0;42;88,88888889;95;100;87;100;36;18,18181818;12;34,7826087;69;75,55555556;0;0; ; ; 
707693;4;14151;14151;2014;1;4;14;1;1;1;1;1;1;8,89;7;7;8,5;0;6,92;0;0;209;7;37;77,77777778;138;100;71;100;35;100;40;100;66;100;5;100; ; ; 
707803;10;14151;14151;2014;1;7;17;1;1;1;1;1;1;6,67;5;4;6,5;70;5,51;0;0;216;4;49;100;102;100;96;100;54;100;46;100;87;100;8;100; ; ; 
707811;8,5;14151;14151;2014;3;2;32;1;1;1;1;1;1;8,89;8;5,75;8;0;6,28;0;0;225;0;26;100;80;100;77;100;37;100;30;100;87;100;7;100; ; ; 
707891;8;14151;14151;2014;1;6;16;1;1;1;1;1;1;8,89;4;5;5;0;2,31;0;0;147;14;47;100;56;44,44444444;116;76,74418605;89;100;49;69,56521739;102;88,88888889;10;100; ; ; 
707912;4,5;14151;14151;2014;3;2;32;1;1;1;1;1;1;8,89;8;5,36;0,5;0;4,74;0;0;215;1;47;100;161;100;114;97,6744186;45;100;64;86,95652174;75;100;5;100; ; ; 
707960;7,5;14151;14151;2014;5;0;50;1;1;1;1;1;1;8,89;8;6,86;10;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
707971;7,5;14151;14151;2014;1;2;12;1;1;1;1;1;1;10;9;8,25;9;0;8,85;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
708016;8,9;14151;14151;2014;3;9;39;1;1;1;1;1;1;6,67;10;4,5;9,5;0;10;0;0;217;1;23;100;89;100;84;100;29;95,45454545;37;100;74;97,77777778;5;100; ; ; 
708039;9;14151;14151;2014;3;9;39;1;1;1;1;1;1;10;8;6;9,5;0;8,08;0;0;220;0;42;100;110;100;83;100;45;100;53;100;86;100;9;100; ; ; 
708048;5,5;14151;14151;2014;1;2;12;1;1;1;1;1;1;8,89;8;10;10;0;5,9;0;0;126;0;37;100;112;100;85;100;21;50;0;0;0;0;0;0; ; ; 
708064;7,5;14151;14151;2014;3;2;32;1;1;1;1;1;1;8,89;7;7;10;0;9,36;0;0;173;0;33;100;106;100;92;100;46;100;36;91,30434783;33;33,33333333;0;0; ; ; 
708142;4;14151;14151;2014;1;2;12;1;1;1;1;1;1;6,67;0;2,71;0;0;0;0;0;165;6;63;72,22222222;113;92,59259259;95;90,69767442;22;72,72727273;41;100;58;66,66666667;0;0; ; ; 
708162;3;14151;14151;2014;1;5;15;1;1;1;1;1;1;3,33;0;0;0;0;0;0;0;143;0;54;100;157;100;122;100;68;100;23;26,08695652;0;0;0;0; ; ; 
708236;5,5;14151;14151;2014;3;3;33;1;1;1;1;1;1;10;7;6,36;7;0;6,15;0;0;220;0;34;100;123;100;83;100;28;100;34;100;70;100;5;100; ; ; 
708245;3;14151;14151;2014;1;6;16;1;1;1;1;1;1;5,56;4;3,5;4,5;0;4,36;0;0;225;0;56;100;132;100;118;100;75;100;117;100;118;100;7;100; ; ; 
708273;6;14152;14152;2014;1;2;12;1;1;1;1;1;0;4,44;2;5,21;0;0;0;0;0;61;0;45;100;0;0;46;100;0;0;0;0;0;0;0;0; ; ; 
708279;10;14151;14151;2014;1;2;12;1;1;1;1;1;1;8,89;10;9;10;0;9,62;0;0;133;0;26;100;81;100;19;37,20930233;15;31,81818182;39;100;31;33,33333333;0;0; ; ; 
708403;7,5;14151;14151;2014;1;2;12;1;1;1;1;1;1;8,89;6;9;4;0;6,15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; 
708408;8,5;14151;14151;2014;2;4;24;1;1;1;1;1;1;7,78;9;2,64;8;0;7,69;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
708425;4;14152;14152;2014;1;2;12;1;1;1;1;1;0;6,67;5;7,36;7,5;0;3,97;0;0;187;0;61;100;118;100;90;100;26;100;26;100;49;60;0;0; ; ; 
708431;6;14151;14151;2014;1;3;13;1;1;1;1;1;1;7,78;5;7,36;0;0;5,77;0;0;100;6;28;77,77777778;76;96,2962963;56;60,46511628;0;0;9;26,08695652;8;17,77777778;0;0; ; ; 
708433;9;14151;14151;2014;3;2;32;1;1;1;1;1;1;5,56;6;3,5;1,5;40;8,21;0;0;221;1;38;100;144;100;191;100;92;100;85;100;208;100;10;100; ; ; 
708481;7,3;14151;14151;2014;3;3;33;1;1;1;1;1;1;7,78;4;0;8,5;0;9,23;0;0;128;20;18;77,77777778;70;100;43;100;22;100;18;65,2173913;0;0;0;0; ; ; 
708518;5,5;14151;14151;2014;1;2;12;1;1;1;1;1;1;7,78;0;8;0;0;0;0;0;34;0;45;88,88888889;29;33,33333333;0;0;0;0;0;0;0;0;0;0; ; ; 
708546;8;14151;14151;2014;3;2;32;1;1;1;1;1;1;7,78;10;8,5;7,5;0;7,82;0;0;212;7;30;100;91;100;84;100;47;100;50;95,65217391;112;100;9;100; ; ; 
708579;9,5;14151;14151;2014;1;2;12;1;1;1;1;1;1;8,89;7;7,5;0;0;7,05;0;0;191;1;42;100;93;100;88;100;79;95,45454545;73;100;67;73,33333333;0;0; ; ; 
